Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/examples/requestgroup-example-opioidcds.json	756	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0
input/examples/servicerequest-palliative-care.json	742	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
input/extensions/structuredefinition-data-date-roller-extension.json	3747	1	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	72	500	0	0	0	3	0	1
input/profiles/structuredefinition-cdc-valueset-clinical-focus.xml	7644	21	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	90	0	0	0	1	0	0
input/profiles/structuredefinition-cdc-valueset-dataelement-scope.xml	7649	13	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	85	0	0	0	1	1	0
input/profiles/structuredefinition-cdc-valueset-exclusion-criteria-focus.xml	7652	12	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	79	0	0	0	1	0	1
input/profiles/structuredefinition-cdc-valueset-inclusion-criteria-focus.xml	7652	12	0	7	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	77	0	0	0	1	0	0
input/resources/activitydefinition/opioidcds-risk-assessment-request.json	2410	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
input/resources/activitydefinition/opioidcds-urine-screening-request-1.json	666	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	1	0	0
input/resources/activitydefinition/opioidcds-urine-screening-request-2.json	666	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	7	5	0	0	0	0	0	0
input/resources/activitydefinition/opioidcds-urine-screening-request.json	2252	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
input/resources/device/cqf-tooling.json	480	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
input/resources/library/CDCMMEClinicalConversionFactors.json	301575	3	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	277	29	0	0	0	17	0	0
input/resources/library/ConversionFactors.json	535929	12	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	476	58	0	0	0	35	0	0
input/resources/library/FHIR-ModelInfo.json	1319	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/resources/library/FHIRHelpers.json	1468181	11	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	1288	115	0	0	0	62	0	1
input/resources/library/HelloWorld.json	24424	1	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	31	8	0	0	0	2	0	0
input/resources/library/HelloWorldPatientView.json	24493	1	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	32	8	0	0	0	1	0	0
input/resources/library/MMECalculator.json	423800	8	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	375	41	0	0	0	27	0	0
input/resources/library/OMTKData.json	14205176	229	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	12512	1226	0	0	0	488	0	0
input/resources/library/OMTKData2020.json	17916301	134	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	1	0	0	15597	1564	0	0	0	628	0	0
input/resources/library/OMTKLogic.json	1279271	88	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	1156	113	0	0	0	72	0	1
input/resources/library/OMTKLogicMK2020.json	924720	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	817	74	0	0	0	52	0	0
input/resources/library/OpioidCDSCommon.json	1374831	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1208	121	0	0	0	76	0	0
input/resources/library/OpioidCDSCommonConfig.json	52585	1	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	50	10	0	0	0	3	0	0
input/resources/library/OpioidCDSREC01.json	57195	2	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	1	0	0	53	9	0	0	0	3	0	0
input/resources/library/OpioidCDSREC02.json	184132	2	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	164	20	0	0	0	11	0	1
input/resources/library/OpioidCDSREC03.json	65066	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	60	11	0	0	0	4	0	0
input/resources/library/OpioidCDSREC04And05.json	90733	2	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	1	1	84	12	0	0	0	5	0	0
input/resources/library/OpioidCDSREC06.json	84035	1	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	77	12	0	0	0	5	0	0
input/resources/library/OpioidCDSREC07.json	139766	2	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	125	17	0	0	0	9	0	0
input/resources/library/OpioidCDSREC08.json	50622	1	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	48	10	0	0	0	3	0	0
input/resources/library/OpioidCDSREC09.json	175145	3	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	1	0	0	158	20	0	0	0	12	0	1
input/resources/library/OpioidCDSREC10Common.json	1724427	13	0	0	0	0	0	0	3	36	0	0	0	0	0	0	0	0	0	0	1513	139	0	0	0	100	0	0
input/resources/library/OpioidCDSREC10OrderSign.json	89962	1	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	82	13	0	0	0	5	0	0
input/resources/library/OpioidCDSREC10PatientView.json	138347	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	138	18	0	0	0	9	0	0
input/resources/library/OpioidCDSREC11OrderSelect.json	68630	2	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	63	10	0	0	0	4	0	1
input/resources/library/OpioidCDSREC11PatientView.json	40163	1	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	48	10	0	0	0	3	0	0
input/resources/library/OpioidCDSREC12PatientView.json	129345	2	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	116	15	0	0	0	7	0	0
input/resources/library/OpioidCDSRoutines.json	417067	3	0	0	1	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	369	36	0	0	0	28	0	0
input/resources/parameters/Parameters-manifest.json	511	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0
input/resources/plandefinition/opioidcds-01.json	51158	3	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	118	48	0	0	0	3	0	2
input/resources/plandefinition/opioidcds-02.json	60005	4	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	1	0	0	136	42	0	0	0	2	0	2
input/resources/plandefinition/opioidcds-03.json	55104	4	0	0	0	0	0	0	4	20	0	0	0	0	0	0	0	0	0	0	125	38	0	0	0	3	0	1
input/resources/plandefinition/opioidcds-04-05.json	348036	6	0	0	1	0	0	0	5	54	0	0	0	0	0	0	0	0	0	0	663	101	0	0	0	12	0	3
input/resources/plandefinition/opioidcds-06.json	38304	3	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	1	0	0	88	25	0	0	0	1	0	1
input/resources/plandefinition/opioidcds-07.json	52428	3	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	120	32	0	0	0	3	0	1
input/resources/plandefinition/opioidcds-08.json	39978	2	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	91	25	0	0	0	2	0	1
input/resources/plandefinition/opioidcds-09.json	44297	4	0	0	1	0	0	0	4	14	0	0	0	0	0	0	0	0	0	0	101	29	0	0	0	2	0	2
input/resources/plandefinition/opioidcds-10-order-sign.json	109651	6	0	0	0	0	0	0	8	30	0	0	0	0	0	0	0	1	0	0	257	61	0	0	0	4	0	3
input/resources/plandefinition/opioidcds-10-patient-view.json	114714	7	0	0	1	0	0	0	8	31	0	0	0	0	0	0	0	0	0	0	269	67	0	0	0	6	0	3
input/resources/plandefinition/opioidcds-11-order-select.json	45212	3	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	1	0	0	104	29	0	0	0	2	0	2
input/resources/plandefinition/opioidcds-11-patient-view.json	41125	2	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	93	26	0	0	0	2	0	1
input/resources/plandefinition/opioidcds-12-patient-view.json	22612	2	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	52	16	0	0	0	1	0	0
input/vocabulary/codesystem/codesystem-opioidcds-indicator.xml	1041	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	36	0	0	0	1	0	0
input/vocabulary/codesystem/opioidcds-overrideReasons.json	5763	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	35	0	0	0	1	0	0
input/vocabulary/valueset/all-urine-drug-screening-tests.json	275270	23	0	0	0	0	0	0	26	178	0	0	0	0	0	0	0	6	0	0	662	642	0	3	0	29	0	6
input/vocabulary/valueset/amphetamine-urine-drug-screening-tests.json	35398	4	0	0	1	0	0	0	2	16	0	0	0	0	0	0	0	1	0	0	81	83	0	0	0	3	0	0
input/vocabulary/valueset/amphetamines-class-medications.json	38110	3	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	82	72	0	0	0	4	0	0
input/vocabulary/valueset/barbiturate-medications.json	27255	2	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	1	0	0	57	54	0	0	0	2	0	0
input/vocabulary/valueset/barbiturate-urine-drug-screening-tests.json	22068	2	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	47	50	0	0	0	2	0	1
input/vocabulary/valueset/benzodiazepine-medications.json	39618	3	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	1	0	0	87	73	0	0	0	4	0	0
input/vocabulary/valueset/benzodiazepine-urine-drug-screening-tests.json	28290	3	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	1	0	0	62	59	0	1	0	3	0	0
input/vocabulary/valueset/buprenorphine-and-methadone-medications.json	18896	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	43	41	0	0	0	1	0	0
input/vocabulary/valueset/buprenorphine-medications.json	19877	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	41	39	0	0	0	2	0	1
input/vocabulary/valueset/buprenorphine-urine-drug-screening-tests.json	9188	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	29	0	0	0	1	0	0
input/vocabulary/valueset/cannabinoid-urine-drug-screening-tests.json	36368	2	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	1	0	0	76	62	0	0	0	3	0	0
input/vocabulary/valueset/cdc-malignant-cancer-conditions.json	317862	24	0	0	0	0	0	0	20	101	0	0	0	0	0	0	0	6	0	0	698	490	0	2	0	30	0	2
input/vocabulary/valueset/cns-depressant-medications.json	25961	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	56	46	0	0	0	2	0	0
input/vocabulary/valueset/cocaine-urine-drug-screening-tests.json	14371	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	34	0	0	0	2	0	0
input/vocabulary/valueset/conditions-documenting-sleep-disordered-breathing.json	17253	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	38	36	0	0	0	1	0	0
input/vocabulary/valueset/conditions-documenting-substance-misuse.json	195745	15	0	0	1	0	0	0	13	74	0	0	0	0	0	0	0	4	0	0	457	298	0	2	0	18	0	1
input/vocabulary/valueset/conditions-likely-terminal-for-opioid-prescribing.json	198728	16	0	0	0	0	0	0	11	78	0	0	0	0	0	0	0	4	0	0	504	318	0	1	0	21	0	1
input/vocabulary/valueset/extended-release-opioid-with-ambulatory-misuse-potential.json	40604	3	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	1	0	0	91	59	0	1	0	4	0	1
input/vocabulary/valueset/fentanyl-type-medications.json	20362	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	44	40	0	0	0	1	0	0
input/vocabulary/valueset/fentanyl-type-urine-drug-screening-tests.json	23788	2	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	1	0	0	35	54	0	0	0	2	0	0
input/vocabulary/valueset/general-opiate-urine-drug-screening-tests.json	9795	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	26	0	0	0	1	0	0
input/vocabulary/valueset/heroin-urine-drug-screening-tests.json	12562	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0	0
input/vocabulary/valueset/hospice-finding.json	5798	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	24	0	0	0	1	0	0
input/vocabulary/valueset/hospice-procedure.json	5949	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	0	0	0
input/vocabulary/valueset/limited-life-expectancy-conditions.json	5791	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	10	22	0	0	0	1	0	0
input/vocabulary/valueset/methadone-medications.json	6542	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
input/vocabulary/valueset/methadone-urine-drug-screening-tests.json	9442	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	1	0	0
input/vocabulary/valueset/naloxone-medications.json	13424	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	27	28	0	0	0	1	0	0
input/vocabulary/valueset/non-opioid-urine-drug-screening.json	246154	18	0	0	0	0	0	0	12	79	0	0	0	0	0	0	0	5	0	0	535	378	0	3	0	21	0	2
input/vocabulary/valueset/non-synthetic-opioid-medications.json	57165	5	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	1	0	0	125	80	0	0	0	6	0	0
input/vocabulary/valueset/oncology-specialty-designations.json	6077	1	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	12	39	0	0	0	0	0	1
input/vocabulary/valueset/opiate-specific-urine-drug-screening-tests.json	12420	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	29	0	0	0	1	0	0
input/vocabulary/valueset/opioid-analgesics-with-ambulatory-misuse-potential.json	110070	8	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	2	0	0	249	139	0	1	0	11	0	0
input/vocabulary/valueset/opioid-counseling-procedure.json	3746	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	18	0	0	0	0	0	0
input/vocabulary/valueset/opioid-misuse-assessment-procedure.json	3804	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
input/vocabulary/valueset/opioid-misuse-disorders.json	36430	4	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	1	0	0	88	70	0	1	0	4	0	0
input/vocabulary/valueset/opioid-treatment-assessment-procedure.json	5698	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	1	0	1
input/vocabulary/valueset/opioid-urine-drug-screening.json	92637	7	0	0	0	0	0	0	4	25	0	0	0	0	0	0	0	2	0	0	186	137	0	1	0	7	0	0
input/vocabulary/valueset/oxycodone-medications.json	23788	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	48	38	0	0	0	2	0	0
input/vocabulary/valueset/oxycodone-urine-drug-screening-tests.json	10343	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	19	25	0	0	0	1	0	0
input/vocabulary/valueset/pain-management-procedure.json	3740	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
input/vocabulary/valueset/pain-treatment-plan.json	3313	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0
input/vocabulary/valueset/pdmp-data-reviewed-finding.json	3850	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	1	0	0
input/vocabulary/valueset/pdmp-review-procedure.json	3778	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
input/vocabulary/valueset/phencyclidine-urine-drug-screening-tests.json	6745	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	1	0	0
input/vocabulary/valueset/sickle-cell-diseases.json	19036	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	40	37	0	0	0	1	0	1
input/vocabulary/valueset/substance-misuse-behavioral-counseling.json	6271	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	1	0	0
input/vocabulary/valueset/synthetic-opioid-medications.json	80924	6	0	0	0	0	0	0	3	26	0	0	0	0	0	0	0	2	0	0	187	114	0	2	0	8	0	0
input/vocabulary/valueset/synthetic-opioid-urine-drug-screening-tests.json	12636	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	29	0	0	0	1	0	0
input/vocabulary/valueset/therapies-indicating-end-of-life-care.json	6691	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	1	0	0
input/vocabulary/valueset/valueset-condition-clinical-status-active.json	2420	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	0
input/vocabulary/valueset/valueset-condition-encounter-diagnosis-category.json	2355	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	0
input/vocabulary/valueset/valueset-condition-problem-list-category.json	2316	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0
input/vocabulary/valueset/valueset-condition-us-core-health-concern-category.json	2649	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hospice-disposition.json	2707	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
input/vocabulary/valueset/valueset-medicationrequest-category-community.json	2489	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0
input/vocabulary/valueset/valueset-medicationrequest-status-active.json	2681	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	7	16	0	0	0	1	0	0
input/vocabulary/valueset/valueset-observation-category-laboratory.json	2307	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
input/vocabulary/valueset/valueset-observation-category-procedure.json	2300	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
input/vocabulary/valueset/valueset-office-visit.json	6276	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	1	0	0
input/vocabulary/valueset/xylazine-urine-drug-screening-tests.json	5477	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	1
/input/profiles/valueset-profile-spreadsheet.xml	314237	-	0	100	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	135	269	0	0	0	8	0	0
/input/includes/recommendation03-test-data.html	2065	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation07-content-table.html	1017	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation08-functional-description.html	815	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/acute-pain-data-elements.html	1224	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation07-data-elements.html	781	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation12-data-elements.html	3008	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/for-subacute-and-chronic-pain-definitions.html	297	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/data-elements-headers.html	157	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/multiple-variation-note.html	254	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation09-data-elements.html	806	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation10-order-sign-content-table.html	1065	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation11-order-select-functional-description.html	791	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation04-05-functional-description.html	921	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/opioid-related-harms-functional-description.html	278	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation10-order-sign-data-elements.html	943	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/opioid-related-harms-data-elements.html	2579	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/urine-toxicology-past-year-definitions.html	182	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation02-functional-description.html	1144	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/opioid-naive-definitions.html	203	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/data-elements-subacute-or-chronic-pain.html	231	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation11-patient-view-functional-description.html	723	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation08-test-data.html	3684	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/data-elements-opioid-analgesic-benzodiazepine-cns-order.html	354	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation04-05-data-elements.html	1591	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/data-elements-possible-unexpected-results.html	287	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/active-cancer-treatment-definitions.html	187	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/data-elements-intro.html	113	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/possible-unexpected-results-functional-description.html	414	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation07-test-data.html	4802	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/recommendation07-functional-description.html	798	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/pdmp-review-past-90-days-functional-description.html	144	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/opioid-naive-data-elements.html	2880	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/opioid-analgesic-benzodiazepine-cns-order-definitions.html	199	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/active-cancer-treatment-data-elements.html	1678	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/img.html	255	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/pdmp-review-past-90-days-data-elements.html	1264	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
